,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4047619047619048,0.506084466714388,0.5357142857142858,0.5,0.0,0.7714285714285714,1.0,0.0,0.3333333333333333,0.07461822011585044,0.5775948604697853,0.0,0.0,0.14285714285714282,0.0,0.6666666666666667,0.3333333333333333,0.15000000000000002,0.8333333333333333,0.6666666666666667,0.125,0.2222222222222222,0.0,0.1764705882352941
11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.261904761904762,0.03650680028632785,0.5000000000000001,0.25,1.0,0.2714285714285714,0.3333333333333333,0.25,0.6666666666666667,0.1676671932596103,0.4251355149568361,0.0,1.0,0.07142857142857141,0.0,1.0,0.0,0.25,0.5,0.6666666666666667,0.225,0.2777777777777778,0.0,0.47058823529411764
12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.30952380952380953,0.40658554044380824,0.892857142857143,0.0,0.0,0.01428571428571429,0.6666666666666667,0.0,0.6666666666666667,0.10015797788309636,0.525035133507328,0.1111111111111111,0.0,0.4285714285714286,0.0,1.0,0.3333333333333333,0.125,0.16666666666666666,0.3333333333333333,0.125,0.1111111111111111,0.26666666666666666,0.1764705882352941
13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3809523809523811,0.8904795991410166,0.6428571428571429,0.25,0.3333333333333333,0.8999999999999999,0.6666666666666667,0.0,1.0,0.08699315429173247,0.2675767918088738,0.0,0.0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.07500000000000001,0.3333333333333333,0.6666666666666667,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941
14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23809523809523814,0.0007158196134574164,0.8214285714285716,0.5,0.6666666666666667,0.28571428571428575,0.3333333333333333,0.0,0.6666666666666667,0.05365982095839914,0.4357759486046979,0.5555555555555556,1.0,0.21428571428571436,0.0,0.3333333333333333,0.0,0.15000000000000002,0.6666666666666666,0.6666666666666667,0.1,0.1111111111111111,0.0,0.1764705882352941
15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.261904761904762,0.9212598425196852,0.7142857142857144,0.75,0.3333333333333333,0.3,1.0,0.5,0.0,0.4724065297525012,0.3252760489861474,0.1111111111111111,0.0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.25,0.16666666666666666,0.6666666666666667,0.25,0.5,0.5333333333333333,0.47058823529411764
16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33333333333333337,0.16607015032211886,0.14285714285714288,0.25,0.0,0.7142857142857142,1.0,0.0,0.3333333333333333,0.12053712480252762,0.5203372816703474,0.0,1.0,0.07142857142857141,0.0,1.0,0.6666666666666666,0.17500000000000002,0.8333333333333333,0.3333333333333333,0.15000000000000002,0.1111111111111111,0.0,0.29411764705882354
17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0952380952380952,0.7308518253400144,0.5357142857142858,0.25,1.0,0.9428571428571428,1.0,0.0,1.0,0.10142180094786729,0.20999799237100988,0.1111111111111111,1.0,0.14285714285714282,0.0,0.3333333333333333,0.6666666666666666,0.025,0.3333333333333333,0.3333333333333333,0.025,0.0,0.0,0.0
18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333335,0.7995705082319258,0.03571428571428572,0.75,0.0,0.6857142857142857,0.3333333333333333,0.75,1.0,0.7592417061611372,0.80012045773941,0.2222222222222222,0.0,0.35714285714285715,0.0,0.6666666666666667,0.0,0.775,0.5,0.6666666666666667,0.625,0.4444444444444444,0.2,0.4117647058823529
19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4761904761904762,0.192555476020043,0.03571428571428572,0.5,1.0,0.21428571428571425,0.6666666666666667,0.0,1.0,0.1545550289626119,0.08881750652479424,0.5555555555555556,1.0,0.0,0.0,0.6666666666666667,0.0,0.15000000000000002,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941
20,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714288,0.4087329992841805,0.3571428571428572,0.25,0.0,0.9428571428571428,1.0,0.25,0.6666666666666667,0.1580832016850974,0.24645653483236304,0.0,0.0,0.5,0.0,1.0,0.3333333333333333,0.125,0.8333333333333333,0.3333333333333333,0.1,0.1111111111111111,0.06666666666666667,0.1764705882352941
21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.42857142857142866,0.7988546886184683,0.28571428571428575,0.75,0.6666666666666667,0.7428571428571429,0.3333333333333333,0.0,0.0,0.12627698788836228,0.1964264203975106,0.7777777777777777,0.0,0.8571428571428573,1.0,0.3333333333333333,0.0,0.25,0.6666666666666666,0.6666666666666667,0.125,0.16666666666666666,0.0,0.1764705882352941
22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3809523809523811,0.2269148174659986,0.21428571428571436,0.75,0.0,0.32857142857142857,0.6666666666666667,0.5,0.3333333333333333,0.5784623486045286,0.7708893796426423,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.325,0.6666666666666666,0.6666666666666667,0.30000000000000004,0.3333333333333333,0.13333333333333333,0.6470588235294118
23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07142857142857147,0.20687186828919116,0.5000000000000001,0.25,0.6666666666666667,0.9428571428571428,0.6666666666666667,0.0,1.0,0.01174302264349657,0.6901023890784984,0.1111111111111111,0.0,0.21428571428571436,0.0,1.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.0
24,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3809523809523811,0.42734430923407307,0.17857142857142858,0.0,0.3333333333333333,0.7571428571428571,0.6666666666666667,0.0,0.0,0.10273828330700366,0.6026099176872115,0.2222222222222222,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.3333333333333333,0.6666666666666667,0.1,0.1111111111111111,0.06666666666666667,0.1764705882352941
25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333335,0.8446671438797425,0.14285714285714288,0.5,0.6666666666666667,0.39999999999999997,0.6666666666666667,1.0,0.6666666666666667,0.9523433385992627,0.34695844207990373,0.4444444444444444,0.0,0.0,0.0,1.0,0.3333333333333333,0.65,0.5,0.3333333333333333,0.35000000000000003,0.7222222222222222,0.26666666666666666,0.47058823529411764
26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333337,0.7322834645669292,0.5357142857142858,0.0,0.3333333333333333,0.5999999999999999,0.0,0.0,0.0,0.1532385466034755,0.10387472395101388,0.1111111111111111,1.0,0.7857142857142859,1.0,0.3333333333333333,0.0,0.25,0.8333333333333333,0.6666666666666667,0.25,0.1111111111111111,0.4,0.4117647058823529
27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5714285714285715,0.42161775232641385,0.25000000000000006,0.75,0.6666666666666667,0.2571428571428572,0.6666666666666667,0.25,0.3333333333333333,0.30626645602948915,0.766071070066252,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666667,0.225,0.38888888888888884,0.26666666666666666,0.11764705882352941
28,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.619047619047619,0.26843235504652835,0.21428571428571436,0.75,0.0,0.17142857142857143,0.3333333333333333,0.5,1.0,0.48651922064244324,0.0,0.3333333333333333,0.0,0.21428571428571436,0.0,1.0,0.3333333333333333,0.6000000000000001,0.6666666666666666,0.6666666666666667,0.55,0.3333333333333333,0.3333333333333333,1.0
29,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4316392269148175,0.03571428571428572,0.75,0.3333333333333333,0.7571428571428571,0.6666666666666667,1.0,0.0,0.9446024223275407,0.8322826741618151,0.3333333333333333,0.0,0.07142857142857141,0.0,1.0,0.0,0.55,0.3333333333333333,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.058823529411764705
30,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3571428571428572,0.58840372226199,0.03571428571428572,0.5,0.6666666666666667,0.6857142857142857,0.6666666666666667,0.0,1.0,0.07830437072143233,0.1837382051796828,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.17500000000000002,0.5,0.6666666666666667,0.025,0.05555555555555555,0.0,0.0
31,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.619047619047619,0.9713672154617038,0.32142857142857145,0.75,1.0,0.1571428571428572,0.6666666666666667,0.25,1.0,0.28730911005792514,0.6836779763099781,0.2222222222222222,1.0,0.14285714285714282,0.0,1.0,0.0,0.225,0.8333333333333333,1.0,0.1,0.1111111111111111,0.06666666666666667,0.1764705882352941
32,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.01646385110952041,0.28571428571428575,0.25,1.0,0.7571428571428571,0.3333333333333333,0.0,0.6666666666666667,0.06303317535545024,0.5630596265810079,0.1111111111111111,0.0,0.14285714285714282,0.0,0.0,0.0,0.25,0.8333333333333333,0.6666666666666667,0.25,0.0,0.06666666666666667,0.47058823529411764
33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5676449534717252,0.14285714285714288,0.5,1.0,0.3714285714285714,0.6666666666666667,0.25,1.0,0.05671406003159556,0.04982935153583619,0.3333333333333333,0.0,0.21428571428571436,0.0,0.6666666666666667,0.3333333333333333,0.47500000000000003,1.0,1.0,0.025,0.0,0.0,0.0
34,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714288,0.5089477451682177,0.0,0.5,0.3333333333333333,0.4428571428571429,0.6666666666666667,0.0,1.0,0.06761453396524485,0.037181288897811686,0.2222222222222222,1.0,0.35714285714285715,0.0,0.0,0.3333333333333333,0.15000000000000002,0.3333333333333333,0.3333333333333333,0.05,0.0,0.13333333333333333,0.0
35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5952380952380952,0.8382247673586258,0.03571428571428572,0.25,1.0,0.5999999999999999,1.0,0.0,0.6666666666666667,0.08615060558188521,0.7961855049186912,0.1111111111111111,0.0,0.07142857142857141,0.0,1.0,0.6666666666666666,0.15000000000000002,0.5,0.3333333333333333,0.125,0.16666666666666666,0.06666666666666667,0.23529411764705882
36,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7619047619047621,0.5490336435218326,0.07142857142857144,0.25,0.0,0.7999999999999998,0.3333333333333333,0.0,0.6666666666666667,0.08815165876777252,0.06890182694238105,0.1111111111111111,1.0,0.21428571428571436,0.0,0.6666666666666667,0.0,0.07500000000000001,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941
37,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4047619047619048,0.5640658554044381,0.03571428571428572,0.5,1.0,0.9571428571428571,0.6666666666666667,0.0,1.0,0.05292259083728277,0.3048785384460952,0.1111111111111111,0.0,0.14285714285714282,0.0,0.0,0.0,0.05,0.5,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941
38,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142866,0.5368647100930566,0.14285714285714288,0.75,0.3333333333333333,0.7428571428571429,0.3333333333333333,0.0,0.0,0.12690889942074773,0.4407950210801045,1.0,1.0,0.21428571428571436,0.0,1.0,0.3333333333333333,0.15000000000000002,0.5,1.0,0.025,0.05555555555555555,0.0,0.0
39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3571428571428572,0.7437365783822477,0.0,0.5,0.6666666666666667,0.17142857142857143,1.0,0.25,0.0,0.22996313849394415,0.04412768520377434,0.2222222222222222,0.0,0.5714285714285714,0.0,0.0,0.6666666666666666,0.25,0.5,0.6666666666666667,0.125,0.16666666666666666,0.06666666666666667,0.1764705882352941
40,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4047619047619048,0.25912670007158206,0.10714285714285716,0.25,0.6666666666666667,0.6428571428571428,0.6666666666666667,0.0,1.0,0.049605055292259066,0.3539851435454729,0.1111111111111111,0.0,0.07142857142857141,0.0,0.6666666666666667,0.3333333333333333,0.025,0.5,0.6666666666666667,0.025,0.0,0.0,0.0
41,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2142857142857143,0.8146027201145313,0.03571428571428572,0.75,1.0,0.04285714285714287,0.6666666666666667,0.0,0.0,0.07014218009478672,0.70752860871311,0.1111111111111111,0.0,0.14285714285714282,0.0,1.0,0.3333333333333333,0.025,1.0,0.6666666666666667,0.025,0.0,0.0,0.0
42,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19047619047619058,0.8983536148890481,0.8571428571428573,0.5,0.0,0.2571428571428572,0.0,0.0,0.6666666666666667,0.06761453396524485,0.339851435454728,0.1111111111111111,0.0,0.07142857142857141,0.0,0.6666666666666667,0.0,0.025,0.3333333333333333,0.3333333333333333,0.025,0.0,0.0,0.058823529411764705
43,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2142857142857143,0.6385110952040086,0.25000000000000006,0.5,1.0,0.10000000000000003,0.6666666666666667,0.5,0.6666666666666667,0.40637177461822,0.03537442280666534,0.1111111111111111,0.0,0.28571428571428575,0.0,1.0,0.0,0.225,0.0,0.6666666666666667,0.225,0.4444444444444444,0.06666666666666667,0.4117647058823529
44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.44309234073013604,0.0,0.25,0.6666666666666667,0.39999999999999997,0.6666666666666667,0.25,1.0,0.1580832016850974,0.34880546075085334,0.1111111111111111,0.0,0.8571428571428573,1.0,1.0,0.0,0.30000000000000004,0.3333333333333333,0.6666666666666667,0.30000000000000004,0.4444444444444444,0.2,0.4117647058823529
45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5476190476190478,0.9005010737294203,0.39285714285714296,0.5,0.3333333333333333,0.2714285714285714,0.6666666666666667,1.0,0.6666666666666667,0.976092680358083,0.5696044970889381,0.1111111111111111,0.0,0.07142857142857141,0.0,1.0,0.0,0.5750000000000001,0.0,0.6666666666666667,0.55,0.8333333333333333,1.0,0.47058823529411764
46,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3809523809523811,0.6893342877594847,0.7857142857142859,0.75,0.3333333333333333,0.5999999999999999,0.6666666666666667,0.25,0.6666666666666667,0.1874144286466561,0.3188114836378238,0.0,0.0,0.6428571428571428,1.0,0.6666666666666667,0.0,0.25,0.3333333333333333,0.6666666666666667,0.225,0.2777777777777778,0.5333333333333333,0.4117647058823529
47,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4523809523809525,0.2190408017179671,0.6428571428571429,0.25,0.3333333333333333,0.6142857142857143,0.6666666666666667,0.0,0.3333333333333333,0.1060031595576619,0.3265609315398515,0.4444444444444444,0.0,0.7142857142857144,1.0,0.0,0.0,0.2,0.16666666666666666,0.6666666666666667,0.025,0.0,0.0,0.0
48,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7938439513242664,0.14285714285714288,0.75,0.0,0.9714285714285713,0.6666666666666667,0.25,1.0,0.2508162190626645,0.7368399919694841,0.4444444444444444,1.0,0.7142857142857144,1.0,0.6666666666666667,0.0,0.35000000000000003,0.6666666666666666,0.6666666666666667,0.225,0.3333333333333333,0.0,0.47058823529411764
